EntityID,ProductOrPath,Processor,StartHour,EndHour
1044,Sapphire,Cure Times.ShipCureDate,2496.0,2664.0
1045,Sapphire,Fit-Check,1008.0,1008.0
1045,Sapphire,Bonded,1152.0,1200.0
1045,Sapphire,Vacuum,1200.0,1224.0
1045,Sapphire,Post Bond Clean,1224.0,1224.0
1045,Sapphire,Pre-CICRW,2424.0,2472.0
1045,Sapphire,Frontside Overcoating,2472.0,1368.0
1045,Sapphire,Clean & Classify,1368.0,1632.0
1045,Sapphire,MAC,2520.0,2544.0
1045,Sapphire,LastTouchups,2544.0,2544.0
1045,Sapphire,Cure Times.ShipCureDate,2544.0,2712.0
1046,Sapphire,Fit-Check,1008.0,1008.0
1046,Sapphire,Bonded,1152.0,1200.0
1046,Sapphire,Vacuum,1200.0,1224.0
1046,Sapphire,Post Bond Clean,1224.0,1224.0
1046,Sapphire,Clean & Classify,1368.0,1512.0
1046,Sapphire,MAC,2496.0,2496.0
1046,Sapphire,LastTouchups,2496.0,2496.0
1046,Sapphire,Cure Times.ShipCureDate,2496.0,2664.0
1047,Sapphire,Fit-Check,1152.0,1152.0
1047,Sapphire,Bonded,1152.0,1200.0
1047,Sapphire,Vacuum,1200.0,1224.0
1047,Sapphire,Post Bond Clean,1224.0,1224.0
1047,Sapphire,Pre-CICRW,2400.0,2472.0
1047,Sapphire,Frontside Overcoating,2472.0,1368.0
1047,Sapphire,Clean & Classify,1368.0,1536.0
1047,Sapphire,MAC,2496.0,2520.0
1047,Sapphire,LastTouchups,2520.0,2520.0
1047,Sapphire,Cure Times.ShipCureDate,2520.0,2688.0
1048,Sapphire,Fit-Check,1272.0,1152.0
1048,Sapphire,Bonded,1152.0,1200.0
1048,Sapphire,Vacuum,1200.0,1248.0
1048,Sapphire,Post Bond Clean,1248.0,1248.0
1048,Sapphire,Clean & Classify,1296.0,1416.0
1048,Sapphire,MAC,2520.0,2520.0
1048,Sapphire,LastTouchups,2520.0,2520.0
1048,Sapphire,Cure Times.ShipCureDate,2520.0,1608.0
1049,Sapphire,Fit-Check,1272.0,1152.0
1049,Sapphire,Bonded,1152.0,1200.0
1049,Sapphire,Vacuum,1200.0,1248.0
1049,Sapphire,Post Bond Clean,1248.0,1248.0
1049,Sapphire,Pre-CICRW,2424.0,2472.0
1049,Sapphire,Frontside Overcoating,2472.0,1296.0
1049,Sapphire,Clean & Classify,1296.0,1536.0
1049,Sapphire,MAC,2544.0,2544.0
1049,Sapphire,LastTouchups,2544.0,2544.0
1049,Sapphire,Cure Times.ShipCureDate,2544.0,2712.0
1050,Sapphire,Fit-Check,1272.0,1152.0
1050,Sapphire,Bonded,1200.0,1200.0
1050,Sapphire,Vacuum,1200.0,1248.0
1050,Sapphire,Post Bond Clean,1248.0,1248.0
1050,Sapphire,Clean & Classify,1296.0,1632.0
1050,Sapphire,MAC,2496.0,2496.0
1050,Sapphire,LastTouchups,2496.0,2496.0
1050,Sapphire,Cure Times.ShipCureDate,2496.0,1800.0
1051,Sapphire,Fit-Check,1968.0,1224.0
1051,Sapphire,Bonded,1896.0,1920.0
1051,Sapphire,Vacuum,1920.0,1968.0
1051,Sapphire,Post Bond Clean,1968.0,1968.0
1051,Sapphire,Pre-CICRW,2208.0,2256.0
1051,Sapphire,Frontside Overcoating,2256.0,2016.0
1051,Sapphire,Clean & Classify,2016.0,2256.0
1051,Sapphire,MAC,3168.0,3192.0
1051,Sapphire,LastTouchups,3192.0,3192.0
1051,Sapphire,Cure Times.ShipCureDate,3192.0,3360.0
1052,Sapphire,Fit-Check,1968.0,1224.0
1052,Sapphire,Bonded,1896.0,1920.0
1052,Sapphire,Vacuum,1920.0,1968.0
1052,Sapphire,Post Bond Clean,1968.0,1968.0
1052,Sapphire,Clean & Classify,1968.0,2040.0
1052,Sapphire,MAC,3144.0,3192.0
1052,Sapphire,LastTouchups,3192.0,3192.0
1052,Sapphire,Cure Times.ShipCureDate,3192.0,2328.0
1053,Sapphire,Fit-Check,1968.0,1224.0
1053,Sapphire,Bonded,1896.0,1920.0
1053,Sapphire,Vacuum,1920.0,1968.0
1053,Sapphire,Post Bond Clean,1968.0,1968.0
1053,Sapphire,Clean & Classify,1968.0,2040.0
1053,Sapphire,MAC,3096.0,3144.0
1053,Sapphire,LastTouchups,3144.0,3360.0
1053,Sapphire,Cure Times.ShipCureDate,3360.0,2376.0
1054,Sapphire,Fit-Check,1968.0,1224.0
1054,Sapphire,Bonded,1896.0,1920.0
1054,Sapphire,Vacuum,1920.0,1968.0
1054,Sapphire,Post Bond Clean,1968.0,2304.0
1054,Sapphire,Clean & Classify,2304.0,2376.0
1054,Sapphire,MAC,3432.0,3480.0
1054,Sapphire,LastTouchups,3480.0,3480.0
1054,Sapphire,Cure Times.ShipCureDate,3480.0,3648.0
1055,Sapphire,Fit-Check,1968.0,1224.0
1055,Sapphire,Bonded,1896.0,1920.0
1055,Sapphire,Vacuum,1920.0,1968.0
1055,Sapphire,Post Bond Clean,1968.0,2304.0
1055,Sapphire,Pre-CICRW,2544.0,2592.0
1055,Sapphire,Frontside Overcoating,2592.0,2304.0
1055,Sapphire,Clean & Classify,2304.0,2592.0
1055,Sapphire,MAC,3504.0,3504.0
1055,Sapphire,LastTouchups,3504.0,3504.0
1055,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1056,Sapphire,Fit-Check,1968.0,1224.0
1056,Sapphire,Bonded,1896.0,1920.0
1056,Sapphire,Vacuum,1920.0,1968.0
1056,Sapphire,Post Bond Clean,1968.0,2304.0
1056,Sapphire,Clean & Classify,2304.0,2376.0
1056,Sapphire,MAC,3432.0,3480.0
1056,Sapphire,LastTouchups,3480.0,3480.0
1056,Sapphire,Cure Times.ShipCureDate,3480.0,3648.0
1057,Sapphire,Fit-Check,1968.0,1224.0
1057,Sapphire,Bonded,1920.0,1968.0
1057,Sapphire,Vacuum,1968.0,1992.0
1057,Sapphire,Post Bond Clean,1992.0,1992.0
1057,Sapphire,Clean & Classify,1992.0,2040.0
1057,Sapphire,MAC,3168.0,3192.0
1057,Sapphire,LastTouchups,3192.0,3192.0
1057,Sapphire,Cure Times.ShipCureDate,3192.0,2376.0
1058,Sapphire,Fit-Check,1968.0,1224.0
1058,Sapphire,Bonded,1920.0,1968.0
1058,Sapphire,Vacuum,1968.0,1992.0
1058,Sapphire,Post Bond Clean,1992.0,1992.0
1058,Sapphire,Pre-CICRW,2208.0,2256.0
1058,Sapphire,Frontside Overcoating,2256.0,1992.0
1058,Sapphire,Clean & Classify,1992.0,2136.0
1058,Sapphire,MAC,3096.0,3168.0
1058,Sapphire,LastTouchups,3168.0,3144.0
1058,Sapphire,Cure Times.ShipCureDate,3144.0,3312.0
1059,Sapphire,Fit-Check,1968.0,1224.0
1059,Sapphire,Bonded,1920.0,1968.0
1059,Sapphire,Vacuum,1968.0,1992.0
1059,Sapphire,Post Bond Clean,1992.0,1992.0
1059,Sapphire,Clean & Classify,2016.0,2064.0
1059,Sapphire,MAC,3168.0,3192.0
1059,Sapphire,LastTouchups,3192.0,3192.0
1059,Sapphire,Cure Times.ShipCureDate,3192.0,2376.0
1060,Sapphire,Fit-Check,1968.0,1224.0
1060,Sapphire,Bonded,1920.0,1968.0
1060,Sapphire,Vacuum,1968.0,1992.0
1060,Sapphire,Post Bond Clean,1992.0,1992.0
1060,Sapphire,Pre-CICRW,2136.0,2184.0
1060,Sapphire,Frontside Overcoating,2184.0,2016.0
1060,Sapphire,Clean & Classify,2016.0,2184.0
1060,Sapphire,MAC,3168.0,3288.0
1060,Sapphire,LastTouchups,3288.0,3216.0
1060,Sapphire,Cure Times.ShipCureDate,3216.0,3384.0
1061,Sapphire,Fit-Check,1968.0,1224.0
1061,Sapphire,Bonded,1920.0,1968.0
1061,Sapphire,Vacuum,1968.0,1992.0
1061,Sapphire,Post Bond Clean,1992.0,1992.0
1061,Sapphire,Clean & Classify,2016.0,2136.0
1061,Sapphire,MAC,3168.0,3168.0
1061,Sapphire,LastTouchups,3168.0,3168.0
1061,Sapphire,Cure Times.ShipCureDate,3168.0,2376.0
1062,Sapphire,Fit-Check,1968.0,1224.0
1062,Sapphire,Bonded,1920.0,1968.0
1062,Sapphire,Vacuum,1968.0,1992.0
1062,Sapphire,Post Bond Clean,1992.0,1992.0
1062,Sapphire,Clean & Classify,2016.0,2160.0
1062,Sapphire,MAC,3168.0,3192.0
1062,Sapphire,LastTouchups,3192.0,3192.0
1062,Sapphire,Cure Times.ShipCureDate,3192.0,3360.0
1063,Sapphire,Fit-Check,1968.0,1224.0
1063,Sapphire,Bonded,1992.0,2016.0
1063,Sapphire,Vacuum,2016.0,2040.0
1063,Sapphire,Post Bond Clean,2040.0,2040.0
1063,Sapphire,Clean & Classify,2040.0,2160.0
1063,Sapphire,MAC,3144.0,3144.0
1063,Sapphire,LastTouchups,3144.0,3144.0
1063,Sapphire,Cure Times.ShipCureDate,3144.0,3312.0
1064,Sapphire,Fit-Check,1968.0,1224.0
1064,Sapphire,Bonded,1992.0,2016.0
1064,Sapphire,Vacuum,2016.0,2040.0
1064,Sapphire,Post Bond Clean,2040.0,2040.0
1064,Sapphire,Clean & Classify,2040.0,2136.0
1064,Sapphire,MAC,3168.0,3216.0
1064,Sapphire,LastTouchups,3216.0,3216.0
1064,Sapphire,Cure Times.ShipCureDate,3216.0,3384.0
1065,Sapphire,Fit-Check,1968.0,1968.0
1065,Sapphire,Bonded,1992.0,2016.0
1065,Sapphire,Vacuum,2016.0,2040.0
1065,Sapphire,Post Bond Clean,2040.0,2040.0
1065,Sapphire,Pre-CICRW,2208.0,2256.0
1065,Sapphire,Frontside Overcoating,2256.0,2040.0
1065,Sapphire,Clean & Classify,2040.0,2328.0
1065,Sapphire,MAC,3168.0,3192.0
1065,Sapphire,LastTouchups,3192.0,3192.0
1065,Sapphire,Cure Times.ShipCureDate,3192.0,3360.0
1066,Sapphire,Fit-Check,1968.0,1968.0
1066,Sapphire,Bonded,1992.0,2016.0
1066,Sapphire,Vacuum,2016.0,2040.0
1066,Sapphire,Post Bond Clean,2040.0,2040.0
1066,Sapphire,Pre-CICRW,2136.0,2184.0
1066,Sapphire,Frontside Overcoating,2184.0,2040.0
1066,Sapphire,Clean & Classify,2040.0,2232.0
1066,Sapphire,MAC,3168.0,3192.0
1066,Sapphire,LastTouchups,3192.0,3192.0
1066,Sapphire,Cure Times.ShipCureDate,3192.0,2424.0
1067,Sapphire,Fit-Check,1968.0,1968.0
1067,Sapphire,Bonded,1992.0,2016.0
1067,Sapphire,Vacuum,2016.0,2040.0
1067,Sapphire,Post Bond Clean,2040.0,2040.0
1067,Sapphire,Clean & Classify,2040.0,2088.0
1067,Sapphire,MAC,3072.0,3168.0
1067,Sapphire,LastTouchups,3168.0,3144.0
1067,Sapphire,Cure Times.ShipCureDate,3144.0,3312.0
1068,Sapphire,Fit-Check,1968.0,1968.0
1068,Sapphire,Bonded,3576.0,2016.0
1068,Sapphire,Vacuum,2016.0,2040.0
1068,Sapphire,Post Bond Clean,2040.0,2040.0
1068,Sapphire,Pre-CICRW,2136.0,2184.0
1068,Sapphire,Frontside Overcoating,2184.0,2040.0
1068,Sapphire,Clean & Classify,2040.0,2232.0
1068,Sapphire,MAC,3168.0,3192.0
1068,Sapphire,LastTouchups,3192.0,3192.0
1068,Sapphire,Cure Times.ShipCureDate,3192.0,3744.0
1069,Sapphire,Fit-Check,1968.0,1968.0
1069,Sapphire,Bonded,2040.0,2064.0
1069,Sapphire,Vacuum,2064.0,2088.0
1069,Sapphire,Post Bond Clean,2088.0,2136.0
1069,Sapphire,Pre-CICRW,2136.0,2184.0
1069,Sapphire,Frontside Overcoating,2184.0,2088.0
1069,Sapphire,Clean & Classify,2088.0,2232.0
1069,Sapphire,MAC,3336.0,3336.0
1069,Sapphire,LastTouchups,3336.0,3336.0
1069,Sapphire,Cure Times.ShipCureDate,3336.0,3504.0
1070,Sapphire,Fit-Check,1968.0,1968.0
1070,Sapphire,Bonded,2040.0,2064.0
1070,Sapphire,Vacuum,2064.0,2088.0
1070,Sapphire,Post Bond Clean,2088.0,2088.0
1070,Sapphire,Clean & Classify,2088.0,2136.0
1070,Sapphire,MAC,3096.0,3168.0
1070,Sapphire,LastTouchups,3168.0,3144.0
1070,Sapphire,Cure Times.ShipCureDate,3144.0,3312.0
1071,Sapphire,Fit-Check,1968.0,1968.0
1071,Sapphire,Bonded,2040.0,2064.0
1071,Sapphire,Vacuum,2064.0,2088.0
1071,Sapphire,Post Bond Clean,2088.0,2088.0
1071,Sapphire,Clean & Classify,2088.0,2136.0
1071,Sapphire,MAC,3144.0,3168.0
1071,Sapphire,LastTouchups,3168.0,3168.0
1071,Sapphire,Cure Times.ShipCureDate,3168.0,2472.0
1072,Sapphire,Fit-Check,1968.0,1992.0
1072,Sapphire,Bonded,2040.0,2136.0
1072,Sapphire,Vacuum,2136.0,2136.0
1072,Sapphire,Post Bond Clean,2136.0,2136.0
1072,Sapphire,Pre-CICRW,2208.0,2256.0
1072,Sapphire,Frontside Overcoating,2256.0,2136.0
1072,Sapphire,Clean & Classify,2136.0,2256.0
1072,Sapphire,MAC,3312.0,3336.0
1072,Sapphire,LastTouchups,3336.0,3336.0
1072,Sapphire,Cure Times.ShipCureDate,3336.0,3504.0
1073,Sapphire,Fit-Check,1968.0,1992.0
1073,Sapphire,Bonded,2040.0,2136.0
1073,Sapphire,Vacuum,2136.0,2136.0
1073,Sapphire,Post Bond Clean,2136.0,2136.0
1073,Sapphire,Clean & Classify,2136.0,2184.0
1073,Sapphire,MAC,3168.0,3192.0
1073,Sapphire,LastTouchups,3192.0,3192.0
1073,Sapphire,Cure Times.ShipCureDate,3192.0,2472.0
1074,Sapphire,Fit-Check,1968.0,1992.0
1074,Sapphire,Bonded,2040.0,2136.0
1074,Sapphire,Vacuum,2136.0,2136.0
1074,Sapphire,Post Bond Clean,2136.0,2256.0
1074,Sapphire,Pre-CICRW,3408.0,3240.0
1074,Sapphire,Frontside Overcoating,3240.0,2136.0
1074,Sapphire,Clean & Classify,2136.0,2304.0
1074,Sapphire,MAC,3336.0,3336.0
1074,Sapphire,LastTouchups,3336.0,3336.0
1074,Sapphire,Cure Times.ShipCureDate,3336.0,3504.0
1075,Sapphire,Fit-Check,1968.0,1992.0
1075,Sapphire,Bonded,2088.0,2136.0
1075,Sapphire,Vacuum,2136.0,2160.0
1075,Sapphire,Post Bond Clean,2160.0,2160.0
1075,Sapphire,Clean & Classify,2160.0,2232.0
1075,Sapphire,MAC,3168.0,3168.0
1075,Sapphire,LastTouchups,3168.0,3168.0
1075,Sapphire,Cure Times.ShipCureDate,3168.0,2544.0
1076,Sapphire,Fit-Check,1968.0,1992.0
1076,Sapphire,Bonded,2088.0,2136.0
1076,Sapphire,Vacuum,2136.0,2160.0
1076,Sapphire,Post Bond Clean,2160.0,2160.0
1076,Sapphire,Pre-CICRW,2208.0,2256.0
1076,Sapphire,Frontside Overcoating,2256.0,2160.0
1076,Sapphire,Clean & Classify,2160.0,2256.0
1076,Sapphire,MAC,3096.0,3192.0
1076,Sapphire,LastTouchups,3192.0,3144.0
1076,Sapphire,Cure Times.ShipCureDate,3144.0,3480.0
1077,Sapphire,Fit-Check,1968.0,2040.0
1077,Sapphire,Bonded,2088.0,2136.0
1077,Sapphire,Vacuum,2136.0,2160.0
1077,Sapphire,Post Bond Clean,2160.0,2160.0
1077,Sapphire,Pre-CICRW,3240.0,3264.0
1077,Sapphire,Frontside Overcoating,3264.0,2160.0
1077,Sapphire,Clean & Classify,2160.0,2328.0
1077,Sapphire,MAC,3336.0,3360.0
1077,Sapphire,LastTouchups,3360.0,3360.0
1077,Sapphire,Cure Times.ShipCureDate,3360.0,3408.0
1078,Sapphire,Fit-Check,1968.0,2040.0
1078,Sapphire,Bonded,2088.0,2136.0
1078,Sapphire,Vacuum,2136.0,2160.0
1078,Sapphire,Post Bond Clean,2160.0,2160.0
1078,Sapphire,Clean & Classify,2184.0,2328.0
1078,Sapphire,MAC,3192.0,3216.0
1078,Sapphire,LastTouchups,3216.0,3216.0
1078,Sapphire,Cure Times.ShipCureDate,3216.0,3384.0
1079,Sapphire,Fit-Check,1968.0,2040.0
1079,Sapphire,Bonded,2088.0,2136.0
1079,Sapphire,Vacuum,2136.0,2160.0
1079,Sapphire,Post Bond Clean,2160.0,2184.0
1079,Sapphire,Clean & Classify,2184.0,2376.0
1079,Sapphire,MAC,3072.0,3192.0
1079,Sapphire,LastTouchups,3192.0,3168.0
1079,Sapphire,Cure Times.ShipCureDate,3168.0,3336.0
1080,Sapphire,Fit-Check,1968.0,2040.0
1080,Sapphire,Bonded,2088.0,2136.0
1080,Sapphire,Vacuum,2136.0,2160.0
1080,Sapphire,Post Bond Clean,2160.0,2328.0
1080,Sapphire,Clean & Classify,2328.0,2328.0
1080,Sapphire,MAC,3072.0,3192.0
1080,Sapphire,LastTouchups,3192.0,3168.0
1080,Sapphire,Cure Times.ShipCureDate,3168.0,3336.0
1081,Sapphire,Fit-Check,1968.0,2040.0
1081,Sapphire,Bonded,2160.0,2184.0
1081,Sapphire,Vacuum,2184.0,2208.0
1081,Sapphire,Post Bond Clean,2208.0,2208.0
1081,Sapphire,Clean & Classify,2208.0,2328.0
1081,Sapphire,MAC,3096.0,3192.0
1081,Sapphire,LastTouchups,3192.0,3168.0
1081,Sapphire,Cure Times.ShipCureDate,3168.0,3336.0
1082,Sapphire,Fit-Check,1968.0,2040.0
1082,Sapphire,Bonded,2160.0,2184.0
1082,Sapphire,Vacuum,2184.0,2208.0
1082,Sapphire,Post Bond Clean,2208.0,2208.0
1082,Sapphire,Pre-CICRW,3360.0,3240.0
1082,Sapphire,Frontside Overcoating,3240.0,2208.0
1082,Sapphire,Clean & Classify,2208.0,2328.0
1082,Sapphire,MAC,3336.0,3336.0
1082,Sapphire,LastTouchups,3336.0,3336.0
1082,Sapphire,Cure Times.ShipCureDate,3336.0,3504.0
1083,Sapphire,Fit-Check,1968.0,2088.0
1083,Sapphire,Bonded,2160.0,2184.0
1083,Sapphire,Vacuum,2184.0,2208.0
1083,Sapphire,Post Bond Clean,2208.0,2208.0
1083,Sapphire,Clean & Classify,2208.0,2328.0
1083,Sapphire,MAC,3168.0,3216.0
1083,Sapphire,LastTouchups,3216.0,3216.0
1083,Sapphire,Cure Times.ShipCureDate,3216.0,3384.0
1084,Sapphire,Fit-Check,1968.0,2088.0
1084,Sapphire,Bonded,2160.0,2184.0
1084,Sapphire,Vacuum,2184.0,2208.0
1084,Sapphire,Post Bond Clean,2208.0,2208.0
1084,Sapphire,Clean & Classify,2232.0,2328.0
1084,Sapphire,MAC,3144.0,3168.0
1084,Sapphire,LastTouchups,3168.0,3168.0
1084,Sapphire,Cure Times.ShipCureDate,3168.0,2592.0
1085,Sapphire,Fit-Check,1992.0,2088.0
1085,Sapphire,Bonded,2160.0,2184.0
1085,Sapphire,Vacuum,2184.0,2208.0
1085,Sapphire,Post Bond Clean,2208.0,2208.0
1085,Sapphire,Clean & Classify,2232.0,2328.0
1085,Sapphire,MAC,3144.0,3288.0
1085,Sapphire,LastTouchups,3288.0,3216.0
1085,Sapphire,Cure Times.ShipCureDate,3216.0,3480.0
1086,Sapphire,Fit-Check,1992.0,2088.0
1086,Sapphire,Bonded,2160.0,2184.0
1086,Sapphire,Vacuum,2184.0,2208.0
1086,Sapphire,Post Bond Clean,2208.0,2208.0
1086,Sapphire,Pre-CICRW,3216.0,3240.0
1086,Sapphire,Frontside Overcoating,3240.0,2232.0
1086,Sapphire,Clean & Classify,2232.0,2328.0
1086,Sapphire,MAC,3336.0,3336.0
1086,Sapphire,LastTouchups,3336.0,3336.0
1086,Sapphire,Cure Times.ShipCureDate,3336.0,3504.0
1087,Sapphire,Fit-Check,1992.0,2088.0
1087,Sapphire,Bonded,2232.0,2232.0
1087,Sapphire,Vacuum,2232.0,2256.0
1087,Sapphire,Post Bond Clean,2256.0,2256.0
1087,Sapphire,Clean & Classify,2256.0,2352.0
1087,Sapphire,MAC,3096.0,3168.0
1087,Sapphire,LastTouchups,3168.0,3168.0
1087,Sapphire,Cure Times.ShipCureDate,3168.0,3336.0
1088,Sapphire,Fit-Check,1992.0,2088.0
1088,Sapphire,Bonded,2232.0,2232.0
1088,Sapphire,Vacuum,2232.0,2256.0
1088,Sapphire,Post Bond Clean,2256.0,2256.0
1088,Sapphire,Clean & Classify,2256.0,2352.0
1088,Sapphire,MAC,3144.0,3192.0
1088,Sapphire,LastTouchups,3192.0,3192.0
1088,Sapphire,Cure Times.ShipCureDate,3192.0,2640.0
1089,Sapphire,Fit-Check,1992.0,2136.0
1089,Sapphire,Bonded,2232.0,2232.0
1089,Sapphire,Vacuum,2232.0,2256.0
1089,Sapphire,Post Bond Clean,2256.0,2256.0
1089,Sapphire,Clean & Classify,2256.0,2352.0
1089,Sapphire,MAC,3144.0,3192.0
1089,Sapphire,LastTouchups,3192.0,3192.0
1089,Sapphire,Cure Times.ShipCureDate,3192.0,3360.0
1090,Sapphire,Fit-Check,1992.0,2136.0
1090,Sapphire,Bonded,2232.0,2232.0
1090,Sapphire,Vacuum,2232.0,2256.0
1090,Sapphire,Post Bond Clean,2256.0,2256.0
1090,Sapphire,Clean & Classify,2304.0,2328.0
1090,Sapphire,MAC,3504.0,3504.0
1090,Sapphire,LastTouchups,3504.0,3504.0
1090,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1091,Sapphire,Fit-Check,1992.0,2136.0
1091,Sapphire,Bonded,2232.0,2232.0
1091,Sapphire,Vacuum,2232.0,2256.0
1091,Sapphire,Post Bond Clean,2256.0,2256.0
1091,Sapphire,Pre-CICRW,2544.0,2592.0
1091,Sapphire,Frontside Overcoating,2592.0,2304.0
1091,Sapphire,Clean & Classify,2304.0,2376.0
1091,Sapphire,MAC,3432.0,3480.0
1091,Sapphire,LastTouchups,3480.0,3480.0
1091,Sapphire,Cure Times.ShipCureDate,3480.0,3648.0
1092,Sapphire,Fit-Check,2040.0,2136.0
1092,Sapphire,Bonded,2232.0,2232.0
1092,Sapphire,Vacuum,2232.0,2256.0
1092,Sapphire,Post Bond Clean,2256.0,2256.0
1092,Sapphire,Clean & Classify,2304.0,2352.0
1092,Sapphire,MAC,3432.0,3480.0
1092,Sapphire,LastTouchups,3480.0,3480.0
1092,Sapphire,Cure Times.ShipCureDate,3480.0,3648.0
1093,Sapphire,Fit-Check,2040.0,2136.0
1093,Sapphire,Bonded,2304.0,2304.0
1093,Sapphire,Vacuum,2304.0,2328.0
1093,Sapphire,Post Bond Clean,2328.0,2352.0
1093,Sapphire,Pre-CICRW,3264.0,3312.0
1093,Sapphire,Frontside Overcoating,3312.0,2424.0
1093,Sapphire,Clean & Classify,2424.0,2592.0
1093,Sapphire,MAC,3504.0,3504.0
1093,Sapphire,LastTouchups,3504.0,3504.0
1093,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1094,Sapphire,Fit-Check,2040.0,2136.0
1094,Sapphire,Bonded,2304.0,2304.0
1094,Sapphire,Vacuum,2304.0,2328.0
1094,Sapphire,Post Bond Clean,2328.0,2352.0
1094,Sapphire,Clean & Classify,2424.0,2472.0
1094,Sapphire,MAC,3504.0,3504.0
1094,Sapphire,LastTouchups,3504.0,3504.0
1094,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1095,Sapphire,Fit-Check,2040.0,2184.0
1095,Sapphire,Bonded,2304.0,2304.0
1095,Sapphire,Vacuum,2304.0,2328.0
1095,Sapphire,Post Bond Clean,2328.0,2352.0
1095,Sapphire,Pre-CICRW,3264.0,3312.0
1095,Sapphire,Frontside Overcoating,3312.0,2424.0
1095,Sapphire,Clean & Classify,2424.0,2592.0
1095,Sapphire,MAC,3504.0,3528.0
1095,Sapphire,LastTouchups,3528.0,3528.0
1095,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1096,Sapphire,Fit-Check,2016.0,2184.0
1096,Sapphire,Bonded,2304.0,2328.0
1096,Sapphire,Vacuum,2328.0,2352.0
1096,Sapphire,Post Bond Clean,2352.0,2376.0
1096,Sapphire,Clean & Classify,2472.0,2544.0
1096,Sapphire,MAC,3336.0,3336.0
1096,Sapphire,LastTouchups,3336.0,3336.0
1096,Sapphire,Cure Times.ShipCureDate,3336.0,2736.0
1097,Sapphire,Fit-Check,2016.0,2184.0
1097,Sapphire,Bonded,2304.0,2328.0
1097,Sapphire,Vacuum,2328.0,2352.0
1097,Sapphire,Post Bond Clean,2352.0,2352.0
1097,Sapphire,Clean & Classify,2544.0,2544.0
1097,Sapphire,MAC,3336.0,3384.0
1097,Sapphire,LastTouchups,3384.0,3384.0
1097,Sapphire,Cure Times.ShipCureDate,3384.0,2736.0
1098,Sapphire,Fit-Check,2016.0,2184.0
1098,Sapphire,Bonded,2304.0,2328.0
1098,Sapphire,Vacuum,2328.0,2352.0
1098,Sapphire,Post Bond Clean,2352.0,2376.0
1098,Sapphire,Clean & Classify,2544.0,2544.0
1098,Sapphire,MAC,3336.0,3384.0
1098,Sapphire,LastTouchups,3384.0,3384.0
1098,Sapphire,Cure Times.ShipCureDate,3384.0,3552.0
1099,Sapphire,Fit-Check,2016.0,2184.0
1099,Sapphire,Bonded,2304.0,2352.0
1099,Sapphire,Vacuum,2352.0,2376.0
1099,Sapphire,Post Bond Clean,2376.0,2400.0
1099,Sapphire,Pre-CICRW,2568.0,2592.0
1099,Sapphire,Frontside Overcoating,2592.0,2592.0
1099,Sapphire,Clean & Classify,2592.0,2592.0
1099,Sapphire,MAC,3504.0,3528.0
1099,Sapphire,LastTouchups,3528.0,3528.0
1099,Sapphire,Cure Times.ShipCureDate,3528.0,3696.0
1100,Sapphire,Fit-Check,2040.0,2256.0
1100,Sapphire,Bonded,2304.0,2352.0
1100,Sapphire,Vacuum,2352.0,2376.0
1100,Sapphire,Post Bond Clean,2376.0,2400.0
1100,Sapphire,Pre-CICRW,2568.0,2592.0
1100,Sapphire,Frontside Overcoating,2592.0,2544.0
1100,Sapphire,Clean & Classify,2544.0,2808.0
1100,Sapphire,MAC,3504.0,3528.0
1100,Sapphire,LastTouchups,3528.0,3528.0
1100,Sapphire,Cure Times.ShipCureDate,3528.0,2928.0
1101,Sapphire,Fit-Check,2040.0,2256.0
1101,Sapphire,Bonded,2352.0,2376.0
1101,Sapphire,Vacuum,2376.0,2472.0
1101,Sapphire,Post Bond Clean,2472.0,2472.0
1101,Sapphire,Pre-CICRW,2568.0,2592.0
1101,Sapphire,Frontside Overcoating,2592.0,2472.0
1101,Sapphire,Clean & Classify,2472.0,2640.0
1101,Sapphire,MAC,3552.0,3552.0
1101,Sapphire,LastTouchups,3552.0,3552.0
1101,Sapphire,Cure Times.ShipCureDate,3552.0,3744.0
1102,Sapphire,Fit-Check,2040.0,2256.0
1102,Sapphire,Bonded,2352.0,2376.0
1102,Sapphire,Vacuum,2376.0,2472.0
1102,Sapphire,Post Bond Clean,2472.0,2472.0
1102,Sapphire,Clean & Classify,2472.0,2592.0
1102,Sapphire,MAC,3384.0,2592.0
1102,Sapphire,LastTouchups,2592.0,3576.0
1102,Sapphire,Cure Times.ShipCureDate,3576.0,3744.0
1103,Sapphire,Fit-Check,2040.0,2256.0
1103,Sapphire,Bonded,2352.0,2376.0
1103,Sapphire,Vacuum,2376.0,2472.0
1103,Sapphire,Post Bond Clean,2472.0,2472.0
1103,Sapphire,Clean & Classify,2472.0,2592.0
1103,Sapphire,MAC,3312.0,3504.0
1103,Sapphire,LastTouchups,3504.0,3504.0
1103,Sapphire,Cure Times.ShipCureDate,3504.0,3672.0
1104,Sapphire,Fit-Check,2040.0,2256.0
1104,Sapphire,Bonded,2352.0,2400.0
1104,Sapphire,Vacuum,2400.0,2424.0
1104,Sapphire,Post Bond Clean,2424.0,2424.0
